user_id,timestamp,content_id,answered_correctly,prior_question_elapsed_time,prior_question_elapsed_time,std_accu,time_total,action_total
19611362,602511715,11435,1,24000.0,24000.0,0.6228373702422145,103000.0,289
5365886,19858277513,9480,1,27000.0,27000.0,0.7,140000.0,3080
8450063,8279931878,10268,1,32333.0,32333.0,0.6098200899550225,300000.0,2668
5587504,6761394169,6139,1,22000.0,22000.0,0.8375634517766497,103000.0,2561
16537938,21661101330,5707,1,8000.0,8000.0,0.7290291024700416,300000.0,4089
19226422,76378598,10563,1,24000.0,24000.0,0.6387832699619772,287000.0,263
7617577,88662368,7496,0,64000.0,64000.0,0.7610294117647058,99000.0,272
6475477,752915101,6900,1,35500.0,35500.0,0.757725587144623,133400.0,809
17061505,1208890241,9795,0,40000.0,40000.0,0.5132743362831859,82000.0,113
17472455,180576,4073,0,17000.0,17000.0,0.6363636363636364,39250.0,88
15963574,2515217093,277,1,14000.0,14000.0,0.716485321289263,69000.0,4871
1807727,6175385620,8848,1,36000.0,36000.0,0.6002805049088359,170000.0,1426
9882546,793317952,215,1,17000.0,17000.0,0.7721518987341772,145000.0,790
19369666,613649466,375,1,17000.0,17000.0,0.6778242677824268,51600.0,239
14442037,7059105697,213,0,17000.0,17000.0,0.5510355029585798,199000.0,1352
10394601,86126742,4458,1,11000.0,11000.0,0.6885245901639344,45000.0,61
2252190,869010309,4470,1,4000.0,4000.0,0.7661637931034483,83000.0,928
18789336,18873255697,9902,1,6000.0,6000.0,0.31166107382550334,262750.0,2384
4508124,75849684886,7486,1,83600.0,83600.0,0.5832575068243858,290000.0,1099
19299125,1918577021,9813,1,44000.0,44000.0,0.6993432254925809,92000.0,4111
20566119,308804255,5348,1,15000.0,15000.0,0.754601226993865,56250.0,489
19450734,1156170981,6610,1,39750.0,39750.0,0.6126126126126126,98000.0,333
7171715,127951463,5567,0,0.0,0.0,0.26146151708808,285000.0,10797
11932360,1131103351,999,1,17000.0,17000.0,0.6394366197183099,62500.0,355
4508124,57196681390,633,1,18000.0,18000.0,0.5832575068243858,290000.0,1099
8552051,4915674441,10119,1,666.0,666.0,0.6247216035634744,300000.0,2694
1283420,8854506107,1288,1,17000.0,17000.0,0.8287854467629748,246000.0,7476
16537938,549127379,5878,1,39000.0,39000.0,0.7290291024700416,300000.0,4089
12730696,4437878037,7312,0,38000.0,38000.0,0.7360759493670886,182250.0,1580
3233182,1885668373,2995,1,23667.0,23667.0,0.6758589511754068,300000.0,4424
3270696,4056367382,7687,1,23000.0,23000.0,0.7141304347826087,88000.0,920
18600822,20524280456,564,1,18000.0,18000.0,0.9212941716383662,300000.0,4358
2722402,4458223465,6412,1,12000.0,12000.0,0.7358653431160984,138000.0,2317
12284682,31629264998,8725,1,34000.0,34000.0,0.543010752688172,300000.0,558
1282581,8920759665,1727,0,30500.0,30500.0,0.8059282996194672,300000.0,4993
18971157,529847897,2373,1,26666.0,26666.0,0.7661996497373029,300000.0,3426
3920956,886542905,2802,1,26333.0,26333.0,0.698038241867395,249800.0,4027
4421282,1561984794,8748,1,43000.0,43000.0,0.7573275862068966,143000.0,6960
15631705,1623479995,695,0,16000.0,16000.0,0.761602538675129,79000.0,2521
18586193,6034718638,11373,0,2000.0,2000.0,0.6394366197183099,300000.0,1420
1765772,5522388869,1247,0,40000.0,40000.0,0.5857814336075206,172000.0,1702
8925282,7982133,8284,1,14000.0,14000.0,0.6895734597156398,87800.0,422
4663746,20424306018,6448,1,15000.0,15000.0,0.7889349256641481,90400.0,4103
20938253,125029671,2820,1,22000.0,22000.0,0.6087786259541985,243000.0,524
2041025,2491574503,10084,1,65500.0,65500.0,0.6850103615012664,300000.0,4343
14138972,5526384202,8937,0,70000.0,70000.0,0.6604627766599598,106800.0,1988
8808883,19260078769,1304,1,17000.0,17000.0,0.686671862821512,110600.0,2566
11539214,8685028144,9845,1,10000.0,10000.0,0.7420611144397843,105000.0,3338
7996363,3966076027,2592,1,29000.0,29000.0,0.5344528083381587,295000.0,1727
5975334,693219407,2121,0,55333.0,55333.0,0.8143939393939394,188200.0,528
2041025,1379686889,9481,1,34000.0,34000.0,0.6850103615012664,300000.0,4343
5541659,8796873621,3702,1,48000.0,48000.0,0.5229276895943563,300000.0,1134
19778170,431427,4492,0,23666.0,23666.0,0.3,30750.0,30
53842,293271,4492,0,24000.0,24000.0,0.23333333333333334,35000.0,30
7958727,196906403,2189,1,6333.0,6333.0,0.6535433070866141,128000.0,381
19603611,4224407890,1368,1,19000.0,19000.0,0.5860805860805861,44000.0,273
7854588,168108422,5431,1,14000.0,14000.0,0.7956989247311828,75750.0,186
7087032,274341729,3116,1,32333.0,32333.0,0.5081967213114754,89000.0,61
11271313,14152856053,11426,1,22000.0,22000.0,0.7561779242174629,86000.0,607
14464809,954303644,10503,1,29000.0,29000.0,0.5604395604395604,60000.0,182
8419707,392253631,1304,1,17000.0,17000.0,0.7331670822942643,141000.0,802
15631705,1048244328,416,1,16000.0,16000.0,0.761602538675129,79000.0,2521
7656972,603508,6370,0,24000.0,24000.0,0.5209302325581395,92000.0,215
1283420,1645201560,2100,1,16000.0,16000.0,0.8287854467629748,246000.0,7476
11910614,16742566070,7156,1,14000.0,14000.0,0.6760303937370481,137000.0,4343
12461492,262544116,8930,0,28000.0,28000.0,0.5433212996389891,216000.0,554
16708627,1390503,7956,1,16000.0,16000.0,0.23076923076923078,300000.0,39
1222551,198663136,6163,0,19000.0,19000.0,0.6719367588932806,65000.0,253
19691910,448778,4120,0,12000.0,12000.0,0.5925925925925926,44000.0,81
6610089,109081436,5449,1,36000.0,36000.0,0.6986915217780965,300000.0,5579
19299125,16970883504,2649,1,26000.0,26000.0,0.6993432254925809,92000.0,4111
13674276,5807967662,421,0,15000.0,15000.0,0.7692743764172335,97000.0,1764
2035363,2556086042,5540,1,27000.0,27000.0,0.6081582200247219,198000.0,809
15622198,2751334280,7492,1,195200.0,195200.0,0.7020311933260791,300000.0,5514
13928043,3035427017,9275,1,48000.0,48000.0,0.7245696400625978,251000.0,1278
13663181,701840,3787,1,18000.0,18000.0,0.5555555555555556,30000.0,18
9389788,436290,1315,0,19000.0,19000.0,0.5555555555555556,29000.0,54
12689054,441288,4120,0,26000.0,26000.0,0.4764705882352941,73000.0,170
2041025,9862758408,2751,1,21750.0,21750.0,0.6850103615012664,300000.0,4343
11079173,628030756,113,1,26000.0,26000.0,0.6232876712328768,57000.0,146
16537938,21755465397,2304,1,21667.0,21667.0,0.7290291024700416,300000.0,4089
11910614,16123692649,2074,1,9666.0,9666.0,0.6760303937370481,137000.0,4343
4663746,21129423484,3016,1,32667.0,32667.0,0.7889349256641481,90400.0,4103
3233182,3522892241,10369,1,22000.0,22000.0,0.6758589511754068,300000.0,4424
6146089,5300243347,10296,0,1000.0,1000.0,0.32414126753749395,82250.0,2067
15441391,39453610605,9591,1,10000.0,10000.0,0.6327193932827736,300000.0,6461
24418,5956332743,9042,1,17000.0,17000.0,0.6902753461722108,122200.0,6283
19345231,16425365446,4258,1,14000.0,14000.0,0.7090352220520674,34000.0,653
1864702,4154854050,1604,0,30000.0,30000.0,0.6781940441882806,120000.0,4164
2891629,8488802807,11348,1,11000.0,11000.0,0.698184888138455,244000.0,2369
3228511,2506606368,10611,1,22000.0,22000.0,0.8472958642629904,109000.0,943
19489973,17171073728,2273,1,31666.0,31666.0,0.6633338796918538,300000.0,6101
8946628,8773206434,2176,0,25333.0,25333.0,0.5078125,300000.0,256
12454482,56209944539,12231,1,27000.0,27000.0,0.6170212765957447,87750.0,188
11910614,15992329623,10152,1,666.0,666.0,0.6760303937370481,137000.0,4343
20646079,5520213286,4240,1,47000.0,47000.0,0.6771263418662262,300000.0,1211
18389702,1351242249,1850,1,24000.0,24000.0,0.5988888888888889,83400.0,900
12723408,51811731314,11798,0,0.0,0.0,0.7176664832140892,300000.0,1817
13288121,1150602158,766,0,18000.0,18000.0,0.6112185686653772,300000.0,1034
5719795,223043980,8523,1,11000.0,11000.0,0.6261682242990654,110000.0,214
1282581,7759666385,1536,1,23000.0,23000.0,0.8059282996194672,300000.0,4993
11609977,16169076224,9283,1,122000.0,122000.0,0.7042857142857143,300000.0,700
4498487,4426444437,632,0,23000.0,23000.0,0.7012378721980596,300000.0,2989
15220765,5213279303,774,1,15000.0,15000.0,0.691358024691358,137000.0,324
3624867,5888773731,1051,1,16000.0,16000.0,0.7005917159763314,176000.0,1690
16322227,16846154760,7335,0,47000.0,47000.0,0.7083091226031377,195500.0,1721
12242396,1640964069,1600,0,8666.0,8666.0,0.6504065040650406,94000.0,492
14623105,763564509,5657,1,102000.0,102000.0,0.5677966101694916,170000.0,118
10018807,1213973530,10428,1,22000.0,22000.0,0.6887218045112782,73800.0,665
18789909,306132119,5706,1,20000.0,20000.0,0.6811352253756261,111000.0,599
5923971,1487600860,3641,1,7000.0,7000.0,0.6686798964624676,300000.0,1159
3218907,11576424513,3008,1,49500.0,49500.0,0.7474025974025974,202333.0,1540
24418,4830141081,5254,1,17000.0,17000.0,0.6902753461722108,122200.0,6283
15669681,272278569,9066,1,38000.0,38000.0,0.7090680100755667,70000.0,794
16537938,22105366880,2598,1,1666.0,1666.0,0.7290291024700416,300000.0,4089
5989871,16882582073,6828,1,28500.0,28500.0,0.6758370101219828,133000.0,3853
16537938,23905326678,2601,1,23000.0,23000.0,0.7290291024700416,300000.0,4089
3624867,4678981501,6185,0,4000.0,4000.0,0.7005917159763314,176000.0,1690
15963574,3173148684,1156,1,21000.0,21000.0,0.716485321289263,69000.0,4871
1567938,19922490523,126,1,8000.0,8000.0,0.7608085345311623,112000.0,1781
18443125,1529681973,4142,1,13000.0,13000.0,0.7096336499321574,152800.0,737
13907981,657809465,7869,1,21000.0,21000.0,0.6349809885931559,80600.0,526
3180340,8317866091,7343,1,8000.0,8000.0,0.7318652849740933,90600.0,772
2559982,11780271204,2807,1,21000.0,21000.0,0.6673228346456693,89000.0,508
11610328,23923183965,623,1,14000.0,14000.0,0.7729357798165137,300000.0,6540
1290970,210648760,5990,1,17000.0,17000.0,0.44,93000.0,50
7197128,1271063530,5579,1,11000.0,11000.0,0.5021459227467812,189000.0,233
19697166,3374883829,3642,1,95000.0,95000.0,0.4516574585635359,142500.0,724
4742725,1146016520,9510,1,8000.0,8000.0,0.6487267473361026,300000.0,5537
14701077,1104367433,2981,1,25333.0,25333.0,0.8181049069373942,300000.0,1182
17997050,1042849,7217,1,33750.0,33750.0,0.45,111750.0,40
16159973,9074011411,6444,0,23000.0,23000.0,0.5344352617079889,300000.0,3993
11702371,13320377908,10864,1,47250.0,47250.0,0.527570259694059,300000.0,2811
1440282,19049104544,9157,0,14000.0,14000.0,0.7693950177935943,300000.0,5620
2433088,4667499533,8877,1,5000.0,5000.0,0.5949562532166752,105000.0,3886
6588478,2815598383,138,0,22000.0,22000.0,0.6386554621848739,133000.0,1666
3392024,655649277,3871,1,25000.0,25000.0,0.6441717791411042,56000.0,163
14716430,6613768,3388,1,11666.0,11666.0,0.7718832891246684,66600.0,754
15093922,11144729024,6736,1,35000.0,35000.0,0.7848739495798319,170000.0,595
13269535,472846,6173,0,14000.0,14000.0,0.6010928961748634,40500.0,183
18122922,4616741591,6856,0,58500.0,58500.0,0.7080803992985296,210000.0,7413
19594546,4309149817,4594,1,49000.0,49000.0,0.7041420118343196,125333.0,5070
18804064,933366351,3387,1,33333.0,33333.0,0.7170006910850034,300000.0,2894
12273755,14217508474,10475,1,25000.0,25000.0,0.6823855755894591,81000.0,721
14259564,6071369841,972,1,15000.0,15000.0,0.7089249492900609,113000.0,986
10638514,39288,863,1,17000.0,17000.0,0.15,35000.0,20
7171715,125969670,4939,0,0.0,0.0,0.26146151708808,285000.0,10797
3202065,7756920892,4051,1,38000.0,38000.0,0.562962962962963,61500.0,135
18122922,9568229965,1879,1,14000.0,14000.0,0.7080803992985296,210000.0,7413
5397974,22620547364,2987,1,31333.0,31333.0,0.6996521066872826,300000.0,2587
18122922,4803781881,5718,1,30000.0,30000.0,0.7080803992985296,210000.0,7413
14907620,391751012,5271,0,41000.0,41000.0,0.5228426395939086,73000.0,197
975595,98318116,4793,1,22000.0,22000.0,0.6105971404541631,116400.0,1189
11224737,74394,11388,0,12000.0,12000.0,0.5,29000.0,12
3392024,955264892,3717,0,27000.0,27000.0,0.6441717791411042,56000.0,163
8450063,226024693,5690,1,82000.0,82000.0,0.6098200899550225,300000.0,2668
19594546,6127215008,8010,1,19750.0,19750.0,0.7041420118343196,125333.0,5070
16285421,336536,738,0,15000.0,15000.0,0.5666666666666667,43000.0,30
14925470,35342257,354,1,23000.0,23000.0,0.3375,300000.0,80
19299125,2099619063,3656,1,42000.0,42000.0,0.6993432254925809,92000.0,4111
15757313,13913475501,556,0,19000.0,19000.0,0.6534653465346535,52250.0,101
12917733,1432032083,2649,1,38666.0,38666.0,0.386052303860523,199000.0,803
15599209,16196823974,6631,0,75500.0,75500.0,0.7151162790697675,116800.0,1204
19993962,55332235,2527,1,29000.0,29000.0,0.6301703163017032,156000.0,411
4742725,1227972491,9326,1,27000.0,27000.0,0.6487267473361026,300000.0,5537
12574061,1930603042,606,0,16000.0,16000.0,0.38596491228070173,81000.0,171
20828645,522153494,4975,1,49000.0,49000.0,0.7453416149068323,75000.0,483
2446896,2756620010,10297,1,27500.0,27500.0,0.768,69000.0,250
11394526,1793063,5085,0,6000.0,6000.0,0.3933333333333333,69750.0,150
11412125,24611015944,6433,1,25000.0,25000.0,0.663617354939885,279000.0,3826
2500046,2264839023,5510,0,12000.0,12000.0,0.6031746031746031,300000.0,819
19489973,11991467283,728,1,12000.0,12000.0,0.6633338796918538,300000.0,6101
9339963,967525013,11137,1,38250.0,38250.0,0.7139565503620803,300000.0,3038
9498821,5977643127,1310,1,16000.0,16000.0,0.6181474480151229,107000.0,1058
2724232,4835832955,1728,1,36500.0,36500.0,0.7570298769771528,70000.0,2276
18789336,21466988228,1607,1,5250.0,5250.0,0.31166107382550334,262750.0,2384
6139623,61454805,6529,1,44250.0,44250.0,0.8765432098765432,60400.0,81
12549245,1237345168,2371,1,46666.0,46666.0,0.5073529411764706,136000.0,272
4298473,13081735767,6267,0,30000.0,30000.0,0.6140870754501938,300000.0,4387
7230330,164700547,4569,1,34000.0,34000.0,0.46774193548387094,142000.0,62
18971157,3947304988,1391,0,15000.0,15000.0,0.7661996497373029,300000.0,3426
176303,2195884,1953,0,23000.0,23000.0,0.5384615384615384,43000.0,65
6776431,276609904,402,1,20000.0,20000.0,0.5033333333333333,105500.0,300
16749302,13355147926,4992,0,17000.0,17000.0,0.7241051631295534,120000.0,3157
7876172,3953510666,5250,1,23000.0,23000.0,0.6583333333333333,82000.0,720
11610328,26525253905,11877,1,26000.0,26000.0,0.7729357798165137,300000.0,6540
9172123,22390710123,5603,1,37000.0,37000.0,0.7844488188976378,170333.0,4064
5989871,3081133063,5892,1,17000.0,17000.0,0.6758370101219828,133000.0,3853
6347696,136502347,721,0,26000.0,26000.0,0.72265625,74000.0,256
14138972,10460000994,5988,1,19000.0,19000.0,0.6604627766599598,106800.0,1988
17368534,1382686837,11490,1,142000.0,142000.0,0.5657894736842105,142000.0,228
11702371,9774345440,10097,0,34750.0,34750.0,0.527570259694059,300000.0,2811
15894154,4521106503,3641,1,39000.0,39000.0,0.6879356568364611,64000.0,1865
3824269,4598139617,684,1,13000.0,13000.0,0.693184461502675,128000.0,4299
4964431,19440588281,5615,0,29000.0,29000.0,0.7064579256360078,112000.0,511
18389702,141375160,6878,1,25500.0,25500.0,0.5988888888888889,83400.0,900
7063331,7143869228,6585,1,40000.0,40000.0,0.6349693251533742,175000.0,1304
3259772,984045636,6173,0,8000.0,8000.0,0.6134185303514377,115000.0,313
9863727,229844372,6841,0,18000.0,18000.0,0.728,85000.0,125
15805851,140563240,1734,1,29333.0,29333.0,0.7047619047619048,90000.0,630
18673677,24516557719,1212,1,17000.0,17000.0,0.7605442176870748,300000.0,1470
8608676,62648,5193,1,6000.0,6000.0,0.5294117647058824,19000.0,17
2722402,8300617245,7053,0,16000.0,16000.0,0.7358653431160984,138000.0,2317
3036976,13250559596,860,1,16000.0,16000.0,0.6150315547905909,150200.0,1743
2499940,1901085480,3169,0,22333.0,22333.0,0.5948406676783005,103600.0,659
141455,1356123750,5382,1,10000.0,10000.0,0.691832229580574,95800.0,2265
18713116,2211662080,1278,1,17000.0,17000.0,0.5183673469387755,300000.0,1470
6323515,622987,6910,1,14000.0,14000.0,0.625,33250.0,32
5355138,559285669,9227,1,10000.0,10000.0,0.6582278481012658,73000.0,158
10237486,2672852220,883,0,23000.0,23000.0,0.8333333333333334,37000.0,18
3216089,378459828,2012,1,5667.0,5667.0,0.7301204819277108,93000.0,415
19489973,18279930374,6267,1,15000.0,15000.0,0.6633338796918538,300000.0,6101
14386932,6002882696,9476,0,13000.0,13000.0,0.6300844205679201,300000.0,1303
2041025,2868114268,2064,1,24000.0,24000.0,0.6850103615012664,300000.0,4343
14650722,3274860502,4421,1,14000.0,14000.0,0.6589147286821705,75000.0,387
12502122,120400,6411,1,25000.0,25000.0,0.35294117647058826,33000.0,17
17771134,9063173799,1010,1,20000.0,20000.0,0.6908177905308465,279000.0,2788
16926441,363797,2946,0,26333.0,26333.0,0.575,74000.0,40
10984198,29915665059,5616,0,13000.0,13000.0,0.6963855421686747,84000.0,415
1108148,1555850508,9247,1,16000.0,16000.0,0.601684717208183,210000.0,2493
16159973,9139314431,302,1,13000.0,13000.0,0.5344352617079889,300000.0,3993
9129314,756676112,10156,1,15500.0,15500.0,0.6440793976728268,300000.0,1461
20719506,23650237669,7920,1,22500.0,22500.0,0.6429305032523108,86000.0,2921
5401739,6905833198,586,0,16000.0,16000.0,0.6780607685433423,300000.0,4476
4421282,10843988290,8847,1,11000.0,11000.0,0.7573275862068966,143000.0,6960
13111016,518068575,5238,0,124000.0,124000.0,0.5695364238410596,124000.0,151
20814286,1182171281,2368,1,36000.0,36000.0,0.6585928489042676,130800.0,867
14162518,3965293404,10699,1,20000.0,20000.0,0.7721518987341772,186000.0,553
2727628,624892,5241,0,21000.0,21000.0,0.8666666666666667,63000.0,30
637773,1600769730,4179,1,15000.0,15000.0,0.7404129793510325,167000.0,339
20553239,1122592973,3171,1,12667.0,12667.0,0.7072758037225042,107333.0,591
20891007,86706556,11238,1,5000.0,5000.0,0.622093023255814,71000.0,172
11910614,11652199542,5618,0,14000.0,14000.0,0.6760303937370481,137000.0,4343
8389134,4038996021,6718,0,21750.0,21750.0,0.7275092936802974,110000.0,2690
9129314,772440057,10897,0,41250.0,41250.0,0.6440793976728268,300000.0,1461
20041252,1151525522,568,1,16000.0,16000.0,0.4725028058361392,179000.0,891
17981331,4492854567,2362,1,28000.0,28000.0,0.6323529411764706,119000.0,816
2433088,5352006911,10906,0,6000.0,6000.0,0.5949562532166752,105000.0,3886
16326027,759191235,6119,1,9000.0,9000.0,0.5983606557377049,210000.0,2318
19848230,3574176211,9259,1,20000.0,20000.0,0.7211238293444329,160000.0,961
7305583,17037650150,3859,0,14000.0,14000.0,0.7283236994219653,300000.0,1903
15631705,930562369,7449,1,43000.0,43000.0,0.761602538675129,79000.0,2521
1283420,8885939450,6909,0,32500.0,32500.0,0.8287854467629748,246000.0,7476
18600822,4986770596,4187,1,6000.0,6000.0,0.9212941716383662,300000.0,4358
9484888,406708074,587,0,17000.0,17000.0,0.7554585152838428,300000.0,1374
3783498,5535353833,5623,0,62000.0,62000.0,0.6923076923076923,105000.0,650
4508124,55277994619,382,1,17000.0,17000.0,0.5832575068243858,290000.0,1099
478631,1274971276,1342,0,22000.0,22000.0,0.6368330464716007,251000.0,581
18122922,2818921124,7401,1,56000.0,56000.0,0.7080803992985296,210000.0,7413
17771134,4486323197,1025,1,17000.0,17000.0,0.6908177905308465,279000.0,2788
18789336,19391817251,6736,0,13000.0,13000.0,0.31166107382550334,262750.0,2384
1283420,11907976016,8892,1,17000.0,17000.0,0.8287854467629748,246000.0,7476
8419707,878743431,9794,0,30000.0,30000.0,0.7331670822942643,141000.0,802
16326027,300491,4231,1,22000.0,22000.0,0.5983606557377049,210000.0,2318
12440162,11405463660,3506,0,24000.0,24000.0,0.7091146969036197,137000.0,2293
3058936,23996,7876,1,16000.0,16000.0,0.6195652173913043,72000.0,92
11096749,317788,6116,0,11000.0,11000.0,0.26666666666666666,25000.0,30
1440282,6026514127,718,1,15000.0,15000.0,0.7693950177935943,300000.0,5620
13674276,1914452371,6834,1,26666.0,26666.0,0.7692743764172335,97000.0,1764
20566119,254858006,10428,1,22000.0,22000.0,0.754601226993865,56250.0,489
9521869,6034481238,6768,1,27000.0,27000.0,0.696360153256705,245000.0,2088
15632472,3992138529,10106,1,24333.0,24333.0,0.7859907120743034,219000.0,5168
15428124,867432021,1164,1,19000.0,19000.0,0.49345715491768677,300000.0,4738
9521869,1810779064,8529,1,36000.0,36000.0,0.696360153256705,245000.0,2088
19444654,2865810504,1915,1,30333.0,30333.0,0.5694189602446483,99000.0,4905
13699824,1981634539,4039,0,10000.0,10000.0,0.657088122605364,92000.0,1044
15963574,19185398717,380,1,26750.0,26750.0,0.716485321289263,69000.0,4871
12397925,15557013917,5161,1,4000.0,4000.0,0.34626865671641793,89500.0,335
1056138,2126114395,139,1,26000.0,26000.0,0.5882352941176471,39000.0,17
2722402,5171080121,68,1,17000.0,17000.0,0.7358653431160984,138000.0,2317
10353031,1889937555,3217,0,37000.0,37000.0,0.6144578313253012,108200.0,415
18391090,1077609683,5942,1,19000.0,19000.0,0.7088607594936709,143000.0,79
19489973,20510630559,8672,1,9000.0,9000.0,0.6633338796918538,300000.0,6101
146023,0,7900,1,,,0.64,115500.0,50
19336997,787825,587,0,75000.0,75000.0,0.4838709677419355,75000.0,31
15441391,31553631360,9363,1,49000.0,49000.0,0.6327193932827736,300000.0,6461
4742725,1667914520,6496,0,20000.0,20000.0,0.6487267473361026,300000.0,5537
11301660,1414902057,5320,1,13000.0,13000.0,0.7854406130268199,47000.0,261
12035738,3685572383,13465,0,19000.0,19000.0,0.5633802816901409,80000.0,71
17045609,3052722226,4966,0,48000.0,48000.0,0.7044534412955465,126000.0,247
4774691,216461655,2595,1,30333.0,30333.0,0.6279569892473118,260000.0,465
3920956,1138633826,7823,0,52333.0,52333.0,0.698038241867395,249800.0,4027
17771134,1298588848,1880,0,14666.0,14666.0,0.6908177905308465,279000.0,2788
3892809,195397612,5624,1,59000.0,59000.0,0.6817538896746818,300000.0,2828
975595,236220735,6002,0,17000.0,17000.0,0.6105971404541631,116400.0,1189
11899332,4056080747,1085,1,15000.0,15000.0,0.6830065359477124,63000.0,1530
17683577,51779,6683,1,25000.0,25000.0,0.7241379310344828,35000.0,29
7723583,806627276,155,1,23000.0,23000.0,0.5870786516853933,64000.0,356
11702371,7697675158,10828,0,34000.0,34000.0,0.527570259694059,300000.0,2811
16616604,4749357795,6705,0,22666.0,22666.0,0.5431235431235432,141000.0,1287
14138972,4313971634,6438,1,19000.0,19000.0,0.6604627766599598,106800.0,1988
5541659,16055951530,2700,1,14667.0,14667.0,0.5229276895943563,300000.0,1134
7876847,76301291,9944,1,27000.0,27000.0,0.6477462437395659,100000.0,599
17981331,5003939247,1963,1,23333.0,23333.0,0.6323529411764706,119000.0,816
166728,10768285735,4406,1,16000.0,16000.0,0.4496124031007752,78000.0,645
11910614,7400170435,8216,0,11000.0,11000.0,0.6760303937370481,137000.0,4343
4992232,40439024354,10497,1,22000.0,22000.0,0.7393700787401575,80400.0,1270
11610328,21726405412,231,1,23000.0,23000.0,0.7729357798165137,300000.0,6540
19581779,13786146590,9398,0,30000.0,30000.0,0.7008689839572193,190800.0,2992
5243685,89229108,3857,0,21000.0,21000.0,0.5942275042444821,124400.0,1178
11539214,8386797528,189,0,24000.0,24000.0,0.7420611144397843,105000.0,3338
4663746,20012932132,4852,1,35000.0,35000.0,0.7889349256641481,90400.0,4103
20446352,160228,2063,0,21000.0,21000.0,0.38461538461538464,26333.0,13
3624867,6590522152,8333,1,15000.0,15000.0,0.7005917159763314,176000.0,1690
19345132,31709608,6116,1,14000.0,14000.0,0.7207446808510638,238000.0,376
4742725,1674664473,8295,0,15000.0,15000.0,0.6487267473361026,300000.0,5537
10223055,2667494339,9987,0,24000.0,24000.0,0.591793041926851,300000.0,5605
2041025,10373167287,6768,1,52000.0,52000.0,0.6850103615012664,300000.0,4343
4742725,875459070,5654,0,50000.0,50000.0,0.6487267473361026,300000.0,5537
1067196,1673016,772,0,17000.0,17000.0,0.5052083333333334,79500.0,192
20628343,222529,152,0,23000.0,23000.0,0.6118421052631579,70000.0,152
4533159,561813516,2073,1,0.0,0.0,0.7174202127659575,56750.0,1504
5000764,1183510265,10040,0,24500.0,24500.0,0.6504672897196262,207000.0,1070
18339827,47876062484,6571,0,25000.0,25000.0,0.6079836233367452,217000.0,977
15669681,13526599,4802,1,70000.0,70000.0,0.7090680100755667,70000.0,794
14087849,84776278,2358,1,14000.0,14000.0,0.6822810590631364,27666.0,491
11627372,13360894867,2588,0,43000.0,43000.0,0.49913344887348354,198500.0,577
9418512,3346294347,2131,0,19333.0,19333.0,0.6088693017490704,300000.0,7261
20811545,11240358,5351,1,2000.0,2000.0,0.8387096774193549,34000.0,31
18051158,8706904267,4418,1,14000.0,14000.0,0.5862433862433862,300000.0,945
3749425,6859243193,108,0,17000.0,17000.0,0.6625,300000.0,480
18678712,2143466289,6894,0,63250.0,63250.0,0.47368421052631576,165500.0,114
4498487,9189403648,321,1,19000.0,19000.0,0.7012378721980596,300000.0,2989
12440162,2830238462,5545,1,14000.0,14000.0,0.7091146969036197,137000.0,2293
3838215,14980384883,3137,0,14000.0,14000.0,0.7570604761200651,300000.0,6763
15622198,2419001788,10289,1,54000.0,54000.0,0.7020311933260791,300000.0,5514
20312279,135802510,9219,0,7000.0,7000.0,0.631578947368421,86000.0,361
24418,7050313837,9477,1,35000.0,35000.0,0.6902753461722108,122200.0,6283
11702371,14283245017,11304,1,23000.0,23000.0,0.527570259694059,300000.0,2811
17923708,38101638996,203,1,11000.0,11000.0,0.4756527875793931,300000.0,1417
18443125,4654566234,1933,1,30000.0,30000.0,0.7096336499321574,152800.0,737
11817171,9093805317,7356,1,57600.0,57600.0,0.718683197947841,272000.0,2339
12430812,458411587,10706,0,6000.0,6000.0,0.6353711790393013,118200.0,3206
3838215,12291699164,1938,1,21333.0,21333.0,0.7570604761200651,300000.0,6763
7250625,3973447726,5713,1,26000.0,26000.0,0.736328125,300000.0,512
11693271,1005780145,9013,0,25000.0,25000.0,0.6876712328767123,75000.0,365
3058657,615826569,5658,1,19000.0,19000.0,0.6253229974160207,187000.0,387
7100022,2584458,2363,0,16000.0,16000.0,0.6837944664031621,90000.0,253
6146089,1484590019,6720,1,3000.0,3000.0,0.32414126753749395,82250.0,2067
12497062,10139519271,8412,0,26000.0,26000.0,0.6394293125810635,300000.0,1542
8808883,19770002734,6857,1,35000.0,35000.0,0.686671862821512,110600.0,2566
15815467,55950513904,10002,1,22000.0,22000.0,0.727816091954023,300000.0,2175
1440282,32671356347,6314,1,18000.0,18000.0,0.7693950177935943,300000.0,5620
9418512,40910913805,7335,1,27250.0,27250.0,0.6088693017490704,300000.0,7261
275762,3248038937,10,1,23000.0,23000.0,0.7984375,104400.0,640
10229827,193515167,2576,0,7333.0,7333.0,0.6519083969465649,62000.0,655
15631705,1722542664,4595,1,9000.0,9000.0,0.761602538675129,79000.0,2521
19489973,20344813702,1595,1,3000.0,3000.0,0.6633338796918538,300000.0,6101
14172119,787193253,1938,0,32666.0,32666.0,0.603202846975089,49000.0,562
19799120,13899547627,6790,1,60750.0,60750.0,0.6987509184423218,116500.0,1361
9063293,25239926404,10163,1,22500.0,22500.0,0.7727580754461261,214000.0,4427
